time,payload_x_position,payload_y_position,payload_z_position,payload_x_velocity,payload_y_velocity,payload_z_velocity,half_times,payload_x_acceleration,payload_y_acceleration,payload_z_acceleration
9.42,29.305,0,77.6003,5.76218e-006,0,-3.77218,9.425,-1.52765e-006,-0,6.97813e-005
9.43,29.305,0,77.5626,5.61232e-006,0,-3.77217,9.435,-1.48793e-006,-0,6.9781e-005
9.44,29.305,0,77.5248,5.46635e-006,0,-3.77216,9.445,-1.44923e-006,-0,6.97807e-005
9.45,29.305,0,77.4871,5.32418e-006,0,-3.77216,9.455,-1.41154e-006,-0,6.97804e-005
9.46,29.305,0,77.4494,5.18571e-006,0,-3.77215,9.465,-1.37483e-006,-0,6.97801e-005
9.47,29.305,0,77.4117,5.05084e-006,0,-3.77214,9.475,-1.33908e-006,-0,6.97798e-005
9.48,29.305,0,77.374,4.91947e-006,0,-3.77213,9.485,-1.30425e-006,-0,6.97795e-005
9.49,29.305,0,77.3362,4.79153e-006,0,-3.77213,9.495,-1.27033e-006,-0,6.97791e-005
9.5,29.305,0,77.2985,4.66691e-006,0,-3.77212,9.505,-1.2373e-006,-0,6.97788e-005
9.51,29.305,0,77.2608,4.54553e-006,0,-3.77211,9.515,-1.20512e-006,-0,6.97785e-005
9.52,29.305,0,77.2231,4.42731e-006,0,-3.77211,9.525,-1.17378e-006,-0,6.97782e-005
9.53,29.305,0,77.1854,4.31216e-006,0,-3.7721,9.535,-1.14325e-006,-0,6.97779e-005
9.54,29.305,0,77.1476,4.20001e-006,0,-3.77209,9.545,-1.11352e-006,-0,6.97776e-005
9.55,29.305,0,77.1099,4.09077e-006,0,-3.77209,9.555,-1.08456e-006,-0,6.97773e-005
9.56,29.305,0,77.0722,3.98437e-006,0,-3.77208,9.565,-1.05635e-006,-0,6.9777e-005
9.57,29.305,0,77.0345,3.88075e-006,0,-3.77207,9.575,-1.02888e-006,-0,6.97766e-005
9.58,29.305,0,76.9967,3.77981e-006,0,-3.77207,9.585,-1.00212e-006,-0,6.97763e-005
9.59,29.305,0,76.959,3.6815e-006,0,-3.77206,9.595,-9.76061e-007,-0,6.9776e-005
9.6,29.305,0,76.9213,3.58575e-006,0,-3.77205,9.605,-9.50677e-007,-0,6.97757e-005
9.61,29.305,0,76.8836,3.49249e-006,0,-3.77205,9.615,-9.25952e-007,-0,6.97754e-005
9.62,29.305,0,76.8459,3.40166e-006,0,-3.77204,9.625,-9.01871e-007,-0,6.97751e-005
9.63,29.305,0,76.8081,3.31318e-006,0,-3.77203,9.635,-8.78416e-007,-0,6.97748e-005
9.64,29.305,0,76.7704,3.22701e-006,0,-3.77203,9.645,-8.55571e-007,-0,6.97745e-005
9.65,29.305,0,76.7327,3.14308e-006,0,-3.77202,9.655,-8.3332e-007,-0,6.97741e-005
9.66,29.305,0,76.695,3.06133e-006,0,-3.77201,9.665,-8.11647e-007,-0,6.97738e-005
9.67,29.305,0,76.6573,2.98171e-006,0,-3.772,9.675,-7.90538e-007,-0,6.97735e-005
9.68,29.305,0,76.6195,2.90415e-006,0,-3.772,9.685,-7.69979e-007,-0,6.97732e-005
9.69,29.305,0,76.5818,2.82862e-006,0,-3.77199,9.695,-7.49953e-007,-0,6.97729e-005
9.7,29.305,0,76.5441,2.75505e-006,0,-3.77198,9.705,-7.30449e-007,-0,6.97726e-005
9.71,29.305,0,76.5064,2.68339e-006,0,-3.77198,9.715,-7.11452e-007,-0,6.97723e-005
9.72,29.305,0,76.4687,2.6136e-006,0,-3.77197,9.725,-6.92948e-007,-0,6.9772e-005
9.73,29.305,0,76.4309,2.54562e-006,0,-3.77196,9.735,-6.74927e-007,-0,6.97717e-005
9.74,29.305,0,76.3932,2.47941e-006,0,-3.77196,9.745,-6.57373e-007,-0,6.97713e-005
9.75,29.305,0,76.3555,2.41492e-006,0,-3.77195,9.755,-6.40276e-007,-0,6.9771e-005
9.76,29.305,0,76.3178,2.35211e-006,0,-3.77194,9.765,-6.23624e-007,-0,6.97707e-005
9.77,29.305,0,76.2801,2.29093e-006,0,-3.77194,9.775,-6.07405e-007,-0,6.97704e-005
9.78,29.305,0,76.2423,2.23135e-006,0,-3.77193,9.785,-5.91608e-007,-0,6.97701e-005
9.79,29.305,0,76.2046,2.17331e-006,0,-3.77192,9.795,-5.76221e-007,-0,6.97698e-005
9.8,29.305,0,76.1669,2.11678e-006,0,-3.77192,9.805,-5.61235e-007,-0,6.97695e-005
9.81,29.305,0,76.1292,2.06173e-006,0,-3.77191,9.815,-5.46638e-007,-0,6.97692e-005
9.82,29.305,0,76.0915,2.0081e-006,0,-3.7719,9.825,-5.32421e-007,-0,6.97688e-005
9.83,29.305,0,76.0538,1.95587e-006,0,-3.7719,9.835,-5.18574e-007,-0,6.97685e-005
9.84,29.305,0,76.016,1.905e-006,0,-3.77189,9.845,-5.05087e-007,-0,6.97682e-005
9.85,29.305,0,75.9783,1.85545e-006,0,-3.77188,9.855,-4.9195e-007,-0,6.97679e-005
9.86,29.305,0,75.9406,1.80719e-006,0,-3.77187,9.865,-4.79156e-007,-0,6.97676e-005
9.87,29.305,0,75.9029,1.76018e-006,0,-3.77187,9.875,-4.66694e-007,-0,6.97673e-005
9.88,29.305,0,75.8652,1.7144e-006,0,-3.77186,9.885,-4.54556e-007,-0,6.9767e-005
9.89,29.305,0,75.8274,1.66981e-006,0,-3.77185,9.895,-4.42733e-007,-0,6.97667e-005
9.9,29.305,0,75.7897,1.62638e-006,0,-3.77185,9.905,-4.31218e-007,-0,6.97663e-005
9.91,29.305,0,75.752,1.58407e-006,0,-3.77184,9.915,-4.20003e-007,-0,6.9766e-005
9.92,29.305,0,75.7143,1.54287e-006,0,-3.77183,9.925,-4.09079e-007,-0,6.97657e-005
9.93,29.305,0,75.6766,1.50274e-006,0,-3.77183,9.935,-3.9844e-007,-0,6.97654e-005
9.94,29.305,0,75.6388,1.46365e-006,0,-3.77182,9.945,-3.88077e-007,-0,6.97651e-005
9.95,29.305,0,75.6011,1.42558e-006,0,-3.77181,9.955,-3.77984e-007,-0,6.97648e-005
9.96,29.305,0,75.5634,1.3885e-006,0,-3.77181,9.965,-3.68153e-007,-0,6.97645e-005
9.97,29.305,0,75.5257,1.35239e-006,0,-3.7718,9.975,-3.58577e-007,-0,6.97642e-005
9.98,29.305,0,75.488,1.31721e-006,0,-3.77179,9.985,-3.49251e-007,-0,6.97638e-005
9.99,29.305,0,75.4503,1.28295e-006,0,-3.77179,9.995,-3.40168e-007,-0,6.97635e-005
10,29.305,0,75.4125,1.24958e-006,0,-3.77178,10.005,-3.3132e-007,-0,6.97632e-005
10.01,29.305,0,75.3748,1.21708e-006,0,-3.77177,10.015,-3.22703e-007,-0,6.97629e-005
10.02,29.305,0,75.3371,1.18542e-006,0,-3.77177,10.025,-3.1431e-007,-0,6.97626e-005
10.03,29.305,0,75.2994,1.15459e-006,0,-3.77176,10.035,-3.06135e-007,-0,6.97623e-005
10.04,29.305,0,75.2617,1.12455e-006,0,-3.77175,10.045,-2.98173e-007,-0,6.9762e-005
10.05,29.305,0,75.224,1.0953e-006,0,-3.77174,10.055,-2.90417e-007,-0,6.97617e-005
10.06,29.305,0,75.1862,1.06681e-006,0,-3.77174,10.065,-2.82864e-007,-0,6.97613e-005
10.07,29.305,0,75.1485,1.03906e-006,0,-3.77173,10.075,-2.75507e-007,-0,6.9761e-005
10.08,29.305,0,75.1108,1.01204e-006,0,-3.77172,10.085,-2.68341e-007,-0,6.97607e-005
10.09,29.305,0,75.0731,9.85713e-007,0,-3.77172,10.095,-2.61362e-007,-0,6.97604e-005
10.1,29.305,0,75.0354,9.60074e-007,0,-3.77171,10.105,-2.54564e-007,-0,6.97601e-005
10.11,29.305,0,74.9976,9.35101e-007,0,-3.7717,10.115,-2.47943e-007,-0,6.97598e-005
10.12,29.305,0,74.9599,9.10778e-007,0,-3.7717,10.125,-2.41494e-007,-0,6.97595e-005
10.13,29.305,0,74.9222,8.87087e-007,0,-3.77169,10.135,-2.35213e-007,-0,6.97592e-005
10.14,29.305,0,74.8845,8.64013e-007,0,-3.77168,10.145,-2.29095e-007,-0,6.97588e-005
10.15,29.305,0,74.8468,8.41539e-007,0,-3.77168,10.155,-2.23136e-007,-0,6.97585e-005
10.16,29.305,0,74.8091,8.19649e-007,0,-3.77167,10.165,-2.17332e-007,-0,6.97582e-005
10.17,29.305,0,74.7713,7.98329e-007,0,-3.77166,10.175,-2.1168e-007,-0,6.97579e-005
10.18,29.305,0,74.7336,7.77563e-007,0,-3.77166,10.185,-2.06174e-007,-0,6.97576e-005
10.19,29.305,0,74.6959,7.57337e-007,0,-3.77165,10.195,-2.00811e-007,-0,6.97573e-005
10.2,29.305,0,74.6582,7.37638e-007,0,-3.77164,10.205,-1.95588e-007,-0,6.9757e-005
10.21,29.305,0,74.6205,7.1845e-007,0,-3.77164,10.215,-1.90501e-007,-0,6.97566e-005
10.22,29.305,0,74.5828,6.99762e-007,0,-3.77163,10.225,-1.85546e-007,-0,6.97563e-005
10.23,29.305,0,74.545,6.8156e-007,0,-3.77162,10.235,-1.8072e-007,-0,6.9756e-005
10.24,29.305,0,74.5073,6.63832e-007,0,-3.77161,10.245,-1.7602e-007,-0,6.97557e-005
10.25,29.305,0,74.4696,6.46564e-007,0,-3.77161,10.255,-1.71441e-007,-0,6.97554e-005
10.26,29.305,0,74.4319,6.29746e-007,0,-3.7716,10.265,-1.66982e-007,-0,6.97551e-005
10.27,29.305,0,74.3942,6.13365e-007,0,-3.77159,10.275,-1.62639e-007,-0,6.97548e-005
10.28,29.305,0,74.3565,5.9741e-007,0,-3.77159,10.285,-1.58409e-007,-0,6.97545e-005
10.29,29.305,0,74.3188,5.8187e-007,0,-3.77158,10.295,-1.54288e-007,-0,6.97541e-005
10.3,29.305,0,74.281,5.66734e-007,0,-3.77157,10.305,-1.50275e-007,-0,6.97538e-005
10.31,29.305,0,74.2433,5.51992e-007,0,-3.77157,10.315,-1.46366e-007,-0,6.97535e-005
10.32,29.305,0,74.2056,5.37634e-007,0,-3.77156,10.325,-1.42559e-007,-0,6.97532e-005
10.33,29.305,0,74.1679,5.23649e-007,0,-3.77155,10.335,-1.38851e-007,-0,6.97529e-005
10.34,29.305,0,74.1302,5.10027e-007,0,-3.77155,10.345,-1.3524e-007,-0,6.97526e-005
10.35,29.305,0,74.0925,4.9676e-007,0,-3.77154,10.355,-1.31722e-007,-0,6.97523e-005
10.36,29.305,0,74.0547,4.83838e-007,0,-3.77153,10.365,-1.28296e-007,-0,6.9752e-005
10.37,29.305,0,74.017,4.71253e-007,0,-3.77153,10.375,-1.24959e-007,-0,6.97516e-005
10.38,29.305,0,73.9793,4.58994e-007,0,-3.77152,10.385,-1.21709e-007,-0,6.97513e-005
10.39,29.305,0,73.9416,4.47054e-007,0,-3.77151,10.395,-1.18543e-007,-0,6.9751e-005
10.4,29.305,0,73.9039,4.35425e-007,0,-3.77151,10.405,-1.15459e-007,-0,6.97507e-005
10.41,29.305,0,73.8662,4.24099e-007,0,-3.7715,10.415,-1.12456e-007,-0,6.97504e-005
10.42,29.305,0,73.8285,4.13067e-007,0,-3.77149,10.425,-1.09531e-007,-0,6.97501e-005
10.43,29.305,0,73.7907,4.02322e-007,0,-3.77148,10.435,-1.06682e-007,-0,6.97498e-005
10.44,29.305,0,73.753,3.91856e-007,0,-3.77148,10.445,-1.03907e-007,-0,6.97495e-005
10.45,29.305,0,73.7153,3.81663e-007,0,-3.77147,10.455,-1.01204e-007,-0,6.97491e-005
10.46,29.305,0,73.6776,3.71735e-007,0,-3.77146,10.465,-9.8572e-008,-0,6.97488e-005
10.47,29.305,0,73.6399,3.62065e-007,0,-3.77146,10.475,-9.60081e-008,-0,6.97485e-005
10.48,29.305,0,73.6022,3.52647e-007,0,-3.77145,10.485,-9.35108e-008,-0,6.97482e-005
10.49,29.305,0,73.5645,3.43473e-007,0,-3.77144,10.495,-9.10784e-008,-0,6.97479e-005
10.5,29.305,0,73.5267,3.34538e-007,0,-3.77144,10.505,-8.87094e-008,-0,6.97476e-005
10.51,29.305,0,73.489,3.25836e-007,0,-3.77143,10.515,-8.64019e-008,-0,6.97473e-005
10.52,29.305,0,73.4513,3.1736e-007,0,-3.77142,10.525,-8.41545e-008,-0,6.9747e-005
10.53,29.305,0,73.4136,3.09104e-007,0,-3.77142,10.535,-8.19655e-008,-0,6.97466e-005
10.54,29.305,0,73.3759,3.01064e-007,0,-3.77141,10.545,-7.98335e-008,-0,6.97463e-005
10.55,29.305,0,73.3382,2.93232e-007,0,-3.7714,10.555,-7.77569e-008,-0,6.9746e-005
10.56,29.305,0,73.3005,2.85604e-007,0,-3.7714,10.565,-7.57343e-008,-0,6.97457e-005
10.57,29.305,0,73.2627,2.78174e-007,0,-3.77139,10.575,-7.37643e-008,-0,6.97454e-005
10.58,29.305,0,73.225,2.70938e-007,0,-3.77138,10.585,-7.18456e-008,-0,6.97451e-005
10.59,29.305,0,73.1873,2.6389e-007,0,-3.77138,10.595,-6.99767e-008,-0,6.97448e-005
10.6,29.305,0,73.1496,2.57025e-007,0,-3.77137,10.605,-6.81565e-008,-0,6.97445e-005
10.61,29.305,0,73.1119,2.50339e-007,0,-3.77136,10.615,-6.63837e-008,-0,6.97441e-005
10.62,29.305,0,73.0742,2.43827e-007,0,-3.77135,10.625,-6.46569e-008,-0,6.97438e-005
10.63,29.305,0,73.0365,2.37484e-007,0,-3.77135,10.635,-6.2975e-008,-0,6.97435e-005
10.64,29.305,0,72.9987,2.31306e-007,0,-3.77134,10.645,-6.13369e-008,-0,6.97432e-005
10.65,29.305,0,72.961,2.25289e-007,0,-3.77133,10.655,-5.97414e-008,-0,6.97429e-005
10.66,29.305,0,72.9233,2.19429e-007,0,-3.77133,10.665,-5.81874e-008,-0,6.97426e-005
10.67,29.305,0,72.8856,2.1372e-007,0,-3.77132,10.675,-5.66739e-008,-0,6.97423e-005
10.68,29.305,0,72.8479,2.08161e-007,0,-3.77131,10.685,-5.51997e-008,-0,6.9742e-005
10.69,29.305,0,72.8102,2.02746e-007,0,-3.77131,10.695,-5.37638e-008,-0,6.97416e-005
10.7,29.305,0,72.7725,1.97471e-007,0,-3.7713,10.705,-5.23653e-008,-0,6.97413e-005
10.71,29.305,0,72.7348,1.92334e-007,0,-3.77129,10.715,-5.10031e-008,-0,6.9741e-005
10.72,29.305,0,72.697,1.87331e-007,0,-3.77129,10.725,-4.96764e-008,-0,6.97407e-005
10.73,29.305,0,72.6593,1.82458e-007,0,-3.77128,10.735,-4.83842e-008,-0,6.97404e-005
10.74,29.305,0,72.6216,1.77711e-007,0,-3.77127,10.745,-4.71256e-008,-0,6.97401e-005
10.75,29.305,0,72.5839,1.73088e-007,0,-3.77127,10.755,-4.58998e-008,-0,6.97398e-005
10.76,29.305,0,72.5462,1.68585e-007,0,-3.77126,10.765,-4.47058e-008,-0,6.97395e-005
10.77,29.305,0,72.5085,1.642e-007,0,-3.77125,10.775,-4.35429e-008,-0,6.97391e-005
10.78,29.305,0,72.4708,1.59928e-007,0,-3.77125,10.785,-4.24102e-008,-0,6.97388e-005
10.79,29.305,0,72.433,1.55768e-007,0,-3.77124,10.795,-4.1307e-008,-0,6.97385e-005
10.8,29.305,0,72.3953,1.51716e-007,0,-3.77123,10.805,-4.02325e-008,-0,6.97382e-005
10.81,29.305,0,72.3576,1.47769e-007,0,-3.77122,10.815,-3.9186e-008,-0,6.97379e-005
10.82,29.305,0,72.3199,1.43925e-007,0,-3.77122,10.825,-3.81666e-008,-0,6.97376e-005
10.83,29.305,0,72.2822,1.4018e-007,0,-3.77121,10.835,-3.71738e-008,-0,6.97373e-005
10.84,29.305,0,72.2445,1.36534e-007,0,-3.7712,10.845,-3.62068e-008,-0,6.9737e-005
10.85,29.305,0,72.2068,1.32982e-007,0,-3.7712,10.855,-3.52649e-008,-0,6.97366e-005
10.86,29.305,0,72.1691,1.29522e-007,0,-3.77119,10.865,-3.43476e-008,-0,6.97363e-005
10.87,29.305,0,72.1314,1.26153e-007,0,-3.77118,10.875,-3.34541e-008,-0,6.9736e-005
10.88,29.305,0,72.0936,1.22871e-007,0,-3.77118,10.885,-3.25839e-008,-0,6.97357e-005
10.89,29.305,0,72.0559,1.19674e-007,0,-3.77117,10.895,-3.17363e-008,-0,6.97354e-005
10.9,29.305,0,72.0182,1.16561e-007,0,-3.77116,10.905,-3.09107e-008,-0,6.97351e-005
10.91,29.305,0,71.9805,1.13529e-007,0,-3.77116,10.915,-3.01066e-008,-0,6.97348e-005
10.92,29.305,0,71.9428,1.10575e-007,0,-3.77115,10.925,-2.93234e-008,-0,6.97345e-005
10.93,29.305,0,71.9051,1.07699e-007,0,-3.77114,10.935,-2.85606e-008,-0,6.97341e-005
10.94,29.305,0,71.8674,1.04897e-007,0,-3.77114,10.945,-2.78177e-008,-0,6.97338e-005
10.95,29.305,0,71.8297,1.02168e-007,0,-3.77113,10.955,-2.7094e-008,-0,6.97335e-005
10.96,29.305,0,71.7919,9.95101e-008,0,-3.77112,10.965,-2.63892e-008,-0,6.97332e-005
10.97,29.305,0,71.7542,9.69213e-008,0,-3.77112,10.975,-2.57028e-008,-0,6.97329e-005
10.98,29.305,0,71.7165,9.43999e-008,0,-3.77111,10.985,-2.50341e-008,-0,6.97326e-005
10.99,29.305,0,71.6788,9.1944e-008,0,-3.7711,10.995,-2.43829e-008,-0,6.97323e-005
11,29.305,0,71.6411,8.9552e-008,0,-3.77109,11.005,-2.37486e-008,-0,6.9732e-005
11.01,29.305,0,71.6034,8.72223e-008,0,-3.77109,11.015,-2.31308e-008,-0,6.97316e-005
11.02,29.305,0,71.5657,8.49532e-008,0,-3.77108,11.025,-2.25291e-008,-0,6.97313e-005
11.03,29.305,0,71.528,8.27431e-008,0,-3.77107,11.035,-2.1943e-008,-0,6.9731e-005
11.04,29.305,0,71.4903,8.05905e-008,0,-3.77107,11.045,-2.13722e-008,-0,6.97307e-005
11.05,29.305,0,71.4526,7.84938e-008,0,-3.77106,11.055,-2.08162e-008,-0,6.97304e-005
11.06,29.305,0,71.4148,7.64518e-008,0,-3.77105,11.065,-2.02747e-008,-0,6.97301e-005
11.07,29.305,0,71.3771,7.44628e-008,0,-3.77105,11.075,-1.97473e-008,-0,6.97298e-005
11.08,29.305,0,71.3394,7.25256e-008,0,-3.77104,11.085,-1.92336e-008,-0,6.97295e-005
11.09,29.305,0,71.3017,7.06388e-008,0,-3.77103,11.095,-1.87333e-008,-0,6.97291e-005
11.1,29.305,0,71.264,6.88011e-008,0,-3.77103,11.105,-1.82459e-008,-0,6.97288e-005
11.11,29.305,0,71.2263,6.70111e-008,0,-3.77102,11.115,-1.77713e-008,-0,6.97285e-005
11.12,29.305,0,71.1886,6.52678e-008,0,-3.77101,11.125,-1.7309e-008,-0,6.97282e-005
11.13,29.305,0,71.1509,6.35698e-008,0,-3.77101,11.135,-1.68587e-008,-0,6.97279e-005
11.14,29.305,0,71.1132,6.19159e-008,0,-3.771,11.145,-1.64201e-008,-0,6.97276e-005
11.15,29.305,0,71.0754,6.03051e-008,0,-3.77099,11.155,-1.5993e-008,-0,6.97273e-005
11.16,29.305,0,71.0377,5.87362e-008,0,-3.77099,11.165,-1.55769e-008,-0,6.9727e-005
11.17,29.305,0,71,5.72081e-008,0,-3.77098,11.175,-1.51717e-008,-0,6.97267e-005
11.18,29.305,0,70.9623,5.57198e-008,0,-3.77097,11.185,-1.4777e-008,-0,6.97263e-005
11.19,29.305,0,70.9246,5.42701e-008,0,-3.77096,11.195,-1.43926e-008,-0,6.9726e-005
11.2,29.305,0,70.8869,5.28582e-008,0,-3.77096,11.205,-1.40182e-008,-0,6.97257e-005
11.21,29.305,0,70.8492,5.1483e-008,0,-3.77095,11.215,-1.36535e-008,-0,6.97254e-005
11.22,29.305,0,70.8115,5.01436e-008,0,-3.77094,11.225,-1.32983e-008,-0,6.97251e-005
11.23,29.305,0,70.7738,4.88391e-008,0,-3.77094,11.235,-1.29523e-008,-0,6.97248e-005
11.24,29.305,0,70.7361,4.75684e-008,0,-3.77093,11.245,-1.26154e-008,-0,6.97245e-005
11.25,29.305,0,70.6984,4.63309e-008,0,-3.77092,11.255,-1.22872e-008,-0,6.97242e-005
11.26,29.305,0,70.6606,4.51255e-008,0,-3.77092,11.265,-1.19676e-008,-0,6.97238e-005
11.27,29.305,0,70.6229,4.39515e-008,0,-3.77091,11.275,-1.16562e-008,-0,6.97235e-005
11.28,29.305,0,70.5852,4.2808e-008,0,-3.7709,11.285,-1.1353e-008,-0,6.97232e-005
11.29,29.305,0,70.5475,4.16943e-008,0,-3.7709,11.295,-1.10576e-008,-0,6.97229e-005
11.3,29.305,0,70.5098,4.06095e-008,0,-3.77089,11.305,-1.077e-008,-0,6.97226e-005
11.31,29.305,0,70.4721,3.9553e-008,0,-3.77088,11.315,-1.04898e-008,-0,6.97223e-005
11.32,29.305,0,70.4344,3.85239e-008,0,-3.77088,11.325,-1.02169e-008,-0,6.9722e-005
11.33,29.305,0,70.3967,3.75217e-008,0,-3.77087,11.335,-9.9511e-009,-0,6.97217e-005
11.34,29.305,0,70.359,3.65455e-008,0,-3.77086,11.345,-9.69222e-009,-0,6.97213e-005
11.35,29.305,0,70.3213,3.55947e-008,0,-3.77086,11.355,-9.44007e-009,-0,6.9721e-005
11.36,29.305,0,70.2836,3.46686e-008,0,-3.77085,11.365,-9.19448e-009,-0,6.97207e-005
11.37,29.305,0,70.2458,3.37666e-008,0,-3.77084,11.375,-8.95529e-009,-0,6.97204e-005
11.38,29.305,0,70.2081,3.28881e-008,0,-3.77083,11.385,-8.72231e-009,-0,6.97201e-005
11.39,29.305,0,70.1704,3.20324e-008,0,-3.77083,11.395,-8.4954e-009,-0,6.97198e-005
11.4,29.305,0,70.1327,3.1199e-008,0,-3.77082,11.405,-8.27438e-009,-0,6.97195e-005
11.41,29.305,0,70.095,3.03873e-008,0,-3.77081,11.415,-8.05912e-009,-0,6.97192e-005
11.42,29.305,0,70.0573,2.95967e-008,0,-3.77081,11.425,-7.84946e-009,-0,6.97188e-005
11.43,29.305,0,70.0196,2.88267e-008,0,-3.7708,11.435,-7.64525e-009,-0,6.97185e-005
11.44,29.305,0,69.9819,2.80767e-008,0,-3.77079,11.445,-7.44635e-009,-0,6.97182e-005
11.45,29.305,0,69.9442,2.73462e-008,0,-3.77079,11.455,-7.25263e-009,-0,6.97179e-005
11.46,29.305,0,69.9065,2.66347e-008,0,-3.77078,11.465,-7.06394e-009,-0,6.97176e-005
11.47,29.305,0,69.8688,2.59418e-008,0,-3.77077,11.475,-6.88017e-009,-0,6.97173e-005
11.48,29.305,0,69.8311,2.52668e-008,0,-3.77077,11.485,-6.70118e-009,-0,6.9717e-005
11.49,29.305,0,69.7934,2.46094e-008,0,-3.77076,11.495,-6.52684e-009,-0,6.97167e-005
11.5,29.305,0,69.7556,2.39691e-008,0,-3.77075,11.505,-6.35704e-009,-0,6.97163e-005
11.51,29.305,0,69.7179,2.33455e-008,0,-3.77075,11.515,-6.19165e-009,-0,6.9716e-005
11.52,29.305,0,69.6802,2.27381e-008,0,-3.77074,11.525,-6.03057e-009,-0,6.97157e-005
11.53,29.305,0,69.6425,2.21465e-008,0,-3.77073,11.535,-5.87368e-009,-0,6.97154e-005
11.54,29.305,0,69.6048,2.15703e-008,0,-3.77073,11.545,-5.72086e-009,-0,6.97151e-005
11.55,29.305,0,69.5671,2.10091e-008,0,-3.77072,11.555,-5.57203e-009,-0,6.97148e-005
11.56,29.305,0,69.5294,2.04625e-008,0,-3.77071,11.565,-5.42707e-009,-0,6.97145e-005
11.57,29.305,0,69.4917,1.99301e-008,0,-3.7707,11.575,-5.28587e-009,-0,6.97142e-005
11.58,29.305,0,69.454,1.94115e-008,0,-3.7707,11.585,-5.14835e-009,-0,6.97138e-005
11.59,29.305,0,69.4163,1.89065e-008,0,-3.77069,11.595,-5.01441e-009,-0,6.97135e-005
11.6,29.305,0,69.3786,1.84146e-008,0,-3.77068,11.605,-4.88395e-009,-0,6.97132e-005
11.61,29.305,0,69.3409,1.79354e-008,0,-3.77068,11.615,-4.75689e-009,-0,6.97129e-005
11.62,29.305,0,69.3032,1.74688e-008,0,-3.77067,11.625,-4.63313e-009,-0,6.97126e-005
11.63,29.305,0,69.2655,1.70143e-008,0,-3.77066,11.635,-4.51259e-009,-0,6.97123e-005
11.64,29.305,0,69.2277,1.65716e-008,0,-3.77066,11.645,-4.39519e-009,-0,6.9712e-005
11.65,29.305,0,69.19,1.61404e-008,0,-3.77065,11.655,-4.28084e-009,-0,6.97117e-005
11.66,29.305,0,69.1523,1.57205e-008,0,-3.77064,11.665,-4.16947e-009,-0,6.97113e-005
11.67,29.305,0,69.1146,1.53115e-008,0,-3.77064,11.675,-4.06099e-009,-0,6.9711e-005
11.68,29.305,0,69.0769,1.49131e-008,0,-3.77063,11.685,-3.95534e-009,-0,6.97107e-005
11.69,29.305,0,69.0392,1.45251e-008,0,-3.77062,11.695,-3.85243e-009,-0,6.97104e-005
11.7,29.305,0,69.0015,1.41471e-008,0,-3.77062,11.705,-3.7522e-009,-0,6.97101e-005
11.71,29.305,0,68.9638,1.3779e-008,0,-3.77061,11.715,-3.65458e-009,-0,6.97098e-005
11.72,29.305,0,68.9261,1.34205e-008,0,-3.7706,11.725,-3.5595e-009,-0,6.97095e-005
11.73,29.305,0,68.8884,1.30713e-008,0,-3.7706,11.735,-3.46689e-009,-0,6.97092e-005
11.74,29.305,0,68.8507,1.27312e-008,0,-3.77059,11.745,-3.37669e-009,-0,6.97088e-005
11.75,29.305,0,68.813,1.24e-008,0,-3.77058,11.755,-3.28884e-009,-0,6.97085e-005
11.76,29.305,0,68.7753,1.20773e-008,0,-3.77057,11.765,-3.20328e-009,-0,6.97082e-005
11.77,29.305,0,68.7376,1.17631e-008,0,-3.77057,11.775,-3.11994e-009,-0,6.97079e-005
11.78,29.305,0,68.6999,1.1457e-008,0,-3.77056,11.785,-3.03876e-009,-0,6.97076e-005
11.79,29.305,0,68.6622,1.11589e-008,0,-3.77055,11.795,-2.9597e-009,-0,6.97073e-005
11.8,29.305,0,68.6244,1.08686e-008,0,-3.77055,11.805,-2.8827e-009,-0,6.9707e-005
11.81,29.305,0,68.5867,1.05858e-008,0,-3.77054,11.815,-2.8077e-009,-0,6.97067e-005
11.82,29.305,0,68.549,1.03104e-008,0,-3.77053,11.825,-2.73465e-009,-0,6.97064e-005
11.83,29.305,0,68.5113,1.00421e-008,0,-3.77053,11.835,-2.6635e-009,-0,6.9706e-005
11.84,29.305,0,68.4736,9.78081e-009,0,-3.77052,11.845,-2.5942e-009,-0,6.97057e-005
11.85,29.305,0,68.4359,9.52632e-009,0,-3.77051,11.855,-2.52671e-009,-0,6.97054e-005
11.86,29.305,0,68.3982,9.27845e-009,0,-3.77051,11.865,-2.46097e-009,-0,6.97051e-005
11.87,29.305,0,68.3605,9.03702e-009,0,-3.7705,11.875,-2.39694e-009,-0,6.97048e-005
11.88,29.305,0,68.3228,8.80189e-009,0,-3.77049,11.885,-2.33458e-009,-0,6.97045e-005
11.89,29.305,0,68.2851,8.57286e-009,0,-3.77049,11.895,-2.27383e-009,-0,6.97042e-005
11.9,29.305,0,68.2474,8.3498e-009,0,-3.77048,11.905,-2.21467e-009,-0,6.97039e-005
11.91,29.305,0,68.2097,8.13254e-009,0,-3.77047,11.915,-2.15705e-009,-0,6.97035e-005
11.92,29.305,0,68.172,7.92093e-009,0,-3.77047,11.925,-2.10093e-009,-0,6.97032e-005
11.93,29.305,0,68.1343,7.71483e-009,0,-3.77046,11.935,-2.04627e-009,-0,6.97029e-005
11.94,29.305,0,68.0966,7.51409e-009,0,-3.77045,11.945,-1.99303e-009,-0,6.97026e-005
